year,county,TRTID10,hinc,powner,prent,pwht,pblk,phisp,pop,punemp,ohu,multi,mrent,pcol,phs,str30old,hh10old,fhh,pov,ppov,pfb,pfb10,p18und,p60up,ncoops
2000,Bronx County,36005017300,18375,0.05636978579481398,0.8816234498308907,0.0080545229244114,0.44382486575795127,0.5351094589012805,4842,0.1547375596455351,1774,1673,457,0.027261462205700124,0.3996282527881041,1009,939,471,1814,0.37807419758232597,1185,594,1676,628,2
2000,Bronx County,36005017500,14172,0.02248062015503876,0.9077519379844962,0.005722239406124343,0.4726260439220538,0.5020105165480977,6466,0.17304492512479203,2580,2529,320,0.03309619548407052,0.4344262295081967,1800,1481,748,3283,0.5134501094776353,1640,694,2272,898,2
2000,Bronx County,36005017701,14930.99989,0.10260809739179634,0.8098833660694275,0.024633575865700093,0.4974750718834708,0.46717576402483085,3954.00009,0.23977120848854022,1419.134888,1294.461426,501.9999772,0.02882128366365313,0.43773863545865527,1161.021851,850.7991333,388.1436157,1588.612915,0.43113930615615514,1043.653442,499.6679382,1265.728027,579.0498657,0
2000,Bronx County,36005017702,14930.99963,0.1026080918274938,0.8098832954730419,0.024633575667634217,0.4974750461905866,0.4671757594211968,4165.000152,0.23977122036935863,1494.865234,1363.538696,502.0000002,0.02882128331792676,0.4377386440489139,1222.978271,896.2009277,408.8564148,1673.387207,0.4311393149637507,1099.34668,526.3320923,1333.271973,609.9501343,0
2000,Bronx County,36005017901,17685.00028,0.008590394593624474,0.9554861981545524,0.012036474053034053,0.31866261849137406,0.6452279529368188,4816.999905,0.18067847232113524,1499.858521,1477.60376,519.9999851,0.03440729343340106,0.3793313116123053,1040.706299,1002.053101,468.5227966,2343.199707,0.49267334096461,2036.317139,1194.733154,1768.087891,304.5398254,0
2000,Bronx County,36005017902,17684.9996,0.00859039407505811,0.9554861110089544,0.012036474321166358,0.31866260760770315,0.6452279784927647,3408.000095,0.18067847077721177,1061.141479,1045.39624,519.9999898,0.03440729458078258,0.3793313004587812,736.2937622,708.9468994,331.4772034,1657.800415,0.4926733171976611,1440.682861,845.2669067,1250.912109,215.4601898,0
2000,Bronx County,36005018101,22514.00074,0.047897621468997106,0.9221206692150354,0.016680274814055176,0.4708970171979646,0.47684592941478454,2982.999976,0.16861014996159931,951.651123,898.0663452,558.9999835,0.05284031222533271,0.4082584957419389,801.3354492,628.7508545,235.5641022,1016.370361,0.3525223338446242,1302.735596,757.8413696,958.262207,287.757019,1
2000,Bronx County,36005018102,22513.99937,0.04789762342924337,0.9221206813246128,0.01668027561535312,0.4708970157867814,0.47684592390487557,5589.999768,0.16861013240282186,1783.348755,1682.933594,559.000004,0.05284031523415978,0.4082584775878295,1501.664429,1178.249146,441.4358826,1904.629517,0.35252231660125666,2441.264404,1420.158569,1795.737671,539.2429199,0
2000,Bronx County,36005018301,24802.00028,0.09178744540802679,0.8689613711156106,0.017667421932856607,0.4551748953261918,0.48919663104404726,4637.000014,0.14062063914586478,1833.322632,1815.609375,587.0000013,0.09251521915134503,0.372687112525853,1640.137451,1076.634277,368.6572876,1150.808472,0.24981974296670903,1534.411377,653.1765747,1363.367676,628.8208008,2
2000,Bronx County,36005018302,24801.99965,0.09178743242927621,0.868961329771296,0.017667423662391428,0.4551748690835423,0.48919661600234027,3739.999986,0.14062063230501884,1478.677368,1464.390625,586.9999984,0.09251522160299816,0.37268712813305344,1322.862549,868.3657837,297.3427124,928.1914673,0.24981975328338735,1237.588623,526.8234253,1099.632324,507.1791687,0
2000,Bronx County,36005018400,44167,0.5135802469135803,0.4425925925925926,0.828958051420839,0.0035182679296346412,0.1345060893098782,3695,0.029779630732578916,1620,951,697,0.12719891745602166,0.4936400541271989,1521,784,102,344,0.09227467811158799,689,31,708,953,0
2000,Bronx County,36005018500,22338.56545,0.052571428571428575,0.8337142857142857,0.011789473684210527,0.531157894736842,0.4503157894736842,4750,0.252400548696845,1750,1688,454.0514051,0.04189473684210526,0.37557894736842107,1171,1096,503,1998,0.422678231436429,971,461,1662,355,3
2000,Bronx County,36005018900,25163.00025,0.059482425286670186,0.8848976459425834,0.018860131314300515,0.37500000557709057,0.5885187154039494,6813.58844,0.1507537759225637,2428.466553,2260.56543,514.9999822,0.039509912738433614,0.4017070344213511,2119.866455,1314.129639,613.4480591,2730.500488,0.41017330434008115,1875.988037,998.963623,2238.053711,533.7185669,8
2000,Bronx County,36005019300,14456.98476,0.026280590834794285,0.9442481041751674,0.009036697302357094,0.42010028949683714,0.5592919366643021,5698.411479,0.2522096860492696,1999.533493,1991.434418,396.6306122,0.03541262647382787,0.377286456045341,1677.13353,1128.870384,658.5519142,2841.49942,0.5045225364118725,1485.011971,625.036377,2099.946289,456.2814064,0
2000,Bronx County,36005019400,51705,0.3952802359882006,0.5339233038348082,0.4771908763505402,0.02460984393757503,0.4429771908763505,1666,0.0247074122236671,678,482,806,0.09963985594237695,0.3625450180072029,497,335,79,112,0.07061790668348046,254,35,486,224,0
2000,Bronx County,36005019500,20402,0.02518579686209744,0.9405450041288191,0.016923706837723488,0.28306264501160094,0.6688958646103453,7327,0.17242718446601943,2422,2412,559,0.03835130339838952,0.3970247031527228,2044,1491,647,2937,0.40299121844127334,2924,1426,2438,714,0
2000,Bronx County,36005019700,22904,0.02798756108396268,0.9591292758773878,0.009543461439257158,0.24490585504255868,0.6781016249677586,7754,0.19069166127989656,2251,2229,562,0.031209698220273408,0.3950219241681713,1950,1581,589,2925,0.3784448182171044,3825,2065,2721,500,0
2000,Bronx County,36005019900,22231,0.047671433810047674,0.905023835716905,0.007360406091370559,0.35558375634517764,0.6215736040609137,7880,0.15522388059701492,2727,2675,545,0.03159898477157361,0.37817258883248733,1702,1901,813,2797,0.3570790246393464,3082,1777,2881,497,3
2000,Bronx County,36005020000,27512.19035,0.14316701233200735,0.802441457586131,0.17995322427807162,0.04172870029671771,0.5310671548628941,4100.000002,0.12190158752203872,1551.057541,1369.706848,558.4871851,0.10642365519198847,0.39040962395589773,1377.720551,1016.356163,219.3780823,904.3424683,0.2220058788112739,1745.071228,919.0931549,1145.687668,487.2219162,0
2000,Bronx County,36005020100,21398.00099,0.035167049386779205,0.927332363988047,0.015562667507745974,0.41342131048212155,0.560301800940278,3631.99995,0.2434853443651908,1144.120692,1167.420776,528.8387016,0.04423047434237988,0.34807459427415466,899.0137939,821.18573,388.1424561,1443.810181,0.4166426894164176,959.8792725,528.831604,1330.061401,194.8936588,0
2000,Bronx County,36005020200,35000,0.2437417654808959,0.696969696969697,0.21765350877192982,0.08114035087719298,0.5422149122807017,1824,0.05514316012725345,759,581,599,0.09703947368421052,0.4298245614035088,667,439,102,414,0.22709818979703786,599,211,424,256,0
2000,Bronx County,36005020400,34024,0.2066420664206642,0.7333948339483395,0.18446601941747573,0.09882108183079057,0.5703883495145631,2884,0.07883817427385892,1084,922,690,0.08876560332871013,0.3789875173370319,975,761,183,451,0.157033426183844,836,216,859,357,0
2000,Bronx County,36005020501,21753.57489,0.06890601299162848,0.8815354459031407,0.012787028423355983,0.4822325116028,0.49327270949990043,5724.326012,0.18417128001730718,2157.892527,2005.65747,457.0886995,0.046725668688207475,0.3868845272539309,1625.572648,1253.891667,641.9408495,2067.060465,0.36158829386155816,1464.208219,541.5450749,1952.593214,612.6521605,0
2000,Bronx County,36005020502,21754.00065,0.06894586598017034,0.8814814890604049,0.012783328233965757,0.48232892260764726,0.493178637642737,3592.674266,0.18409426240862858,1354.633911,1258.921875,456.9999815,0.04672897147642496,0.38693735921340555,1020.413635,786.9226074,402.916748,1297.129517,0.36151448098613514,918.9125977,339.623291,1225.345459,384.777771,0
2000,Bronx County,36005020601,29831,0.2958057395143488,0.6258278145695364,0.19242105263157894,0.12336842105263159,0.5018947368421053,2375,0.11099899091826437,906,744,529,0.08294736842105263,0.39452631578947367,749,506,114,487,0.2117391304347826,726,221,673,420,0
2000,Bronx County,36005020900,19795.87095,0.007446071253803439,0.961172652949305,0.011480215461207283,0.2753094666104401,0.6906296179321486,4588.999999,0.16351020944699796,1543.758911,1530.115479,490.3590197,0.04610641125432696,0.3857727782492423,1108.297241,996.8132324,504.5304565,1831.825684,0.40459405116395564,1791.162354,838.5866699,1625.312988,391.8578796,0
2000,Bronx County,36005021001,32813.00123,0.20812580364270836,0.649803376381379,0.058972413837614625,0.5504935595593965,0.34383701774704273,7050.999892,0.11270377070666535,3404.146484,3394.7771,696.0000095,0.11889394991356497,0.3407997851093997,3299.300537,1736.873047,559.921875,1586.519531,0.22626621694120122,1735.088501,777.1983032,1908.641968,946.2902222,0
2000,Bronx County,36005021002,32812.99901,0.20812583161484105,0.6498034327510751,0.05897241409013815,0.550493562840934,0.3438369916446481,8753.000108,0.11270376249880343,4225.853516,4214.222656,695.9999924,0.11889394472288975,0.34079980751669375,4095.699463,2156.126953,695.078125,1969.480469,0.22626623239938573,2153.911621,964.8016968,2369.358154,1174.709717,0
2000,Bronx County,36005021100,19109,0.06292286874154263,0.8937753721244925,0.009708737864077669,0.3766548984995587,0.603045013239188,4532,0.1845679012345679,1478,1433,505,0.04170344218887908,0.3793027360988526,1085,971,499,1901,0.4266157989228007,1569,825,1663,363,2
2000,Bronx County,36005021200,34444,0.18760195758564438,0.6941272430668842,0.053134556574923546,0.45909785932721714,0.35187308868501527,5232,0.061712299000434595,2452,2452,675,0.11678134556574923,0.34728593272171254,2370,1298,368,794,0.15175840978593272,1542,590,1403,603,0
2000,Bronx County,36005021301,15603,0.037698412698412696,0.9325396825396826,0.0047814207650273225,0.2336065573770492,0.7424863387978142,1464,0.1847246891651865,504,494,398,0.02663934426229508,0.43510928961748635,277,353,173,707,0.4865794907088782,570,317,518,105,0
2000,Bronx County,36005021302,24899,0.0757002271006813,0.8856926570779712,0.006782215523737754,0.4096960562672695,0.5772418990203466,3981,0.18986384266263237,1321,1279,538,0.03667420246169304,0.3649836724441095,900,997,447,1366,0.3466125348896219,1377,563,1492,241,1
2000,Bronx County,36005021501,18207,0.02329450915141431,0.8610648918469218,0.006233062330623307,0.35609756097560974,0.6279132791327914,3690,0.1813031161473088,1202,1183,373,0.03035230352303523,0.33604336043360433,808,659,388,1805,0.4939792008757526,1140,678,1384,208,0
2000,Bronx County,36005021502,16768,0.03170955882352941,0.8897058823529411,0.011150758251561105,0.3632173654475171,0.6164139161462979,6726,0.23251326579835987,2176,2101,511,0.019476657746060066,0.3776390127862028,1493,1558,732,3155,0.48583307668617187,2049,960,2697,389,2
2000,Bronx County,36005021601,33955,0.1585956416464891,0.7941888619854721,0.09587462548974418,0.19359299377736805,0.6441576400092187,4339,0.16335540838852097,1652,1560,624,0.060152108780825074,0.38395943765844665,1450,1114,375,1172,0.26678807193262005,1456,693,1362,455,0
2000,Bronx County,36005021602,34866,0.17598343685300208,0.7354037267080745,0.0576232760249386,0.4761005101076894,0.36897789533345926,5293,0.1028243601059135,2415,2374,679,0.13017192518420556,0.36897789533345926,2364,1321,368,876,0.16749521988527724,1386,588,1376,661,0
2000,Bronx County,36005021700,15065.99999,0.024595079174078292,0.8860227360243633,0.011878836023019236,0.4618887151891235,0.512571789607789,4797.00002,0.3277777766338324,1583.171509,1553.730347,497.0000172,0.04256582809019876,0.353197380641245,1079.823608,996.2488403,512.8449707,2302.104248,0.48286854700956033,1349.542114,670.4973145,1686.690186,301.0589905,1
2000,Bronx County,36005021800,26264,0.15975103734439833,0.7825726141078838,0.058513838748495785,0.2793321299638989,0.6111612515042117,6648,0.2213047068538398,2410,2157,602,0.04978941034897714,0.3835740072202166,2179,1475,583,2053,0.30955971049457176,1919,807,2144,698,0
2000,Bronx County,36005021900,18750,0.009389671361502348,0.9342723004694836,0.017597551644988524,0.22264728385615914,0.7153787299158378,1307,0.09574468085106383,426,428,539,0,0.45294567712318284,380,303,122,668,0.5222830336200156,620,395,435,84,0
2000,Bronx County,36005022000,11190,0.06405693950177936,0.8362989323843416,0.01730103806228374,0.17231833910034602,0.754325259515571,1445,0.20887728459530025,562,540,534,0.020761245674740483,0.42214532871972316,525,342,148,743,0.533381191672649,320,191,482,119,0
2000,Bronx County,36005022101,20602.99971,0.010104935721929439,0.9580256676804741,0.019071310366279706,0.19758350275115782,0.7478085623218685,3300.000074,0.2264276222247632,1005.79248,991.7199707,538.9999953,0.020018952817756813,0.41364604587581594,843.5678711,648.5075073,296.3041992,1503.411499,0.45682383609833316,1496.766235,743.105896,1144.171997,236.8869934,0
2000,Bronx County,36005022102,20602.99936,0.010104935969168909,0.9580256793305841,0.019071309955518655,0.1975835162623843,0.7478085850520877,5141.999926,0.22642762323806967,1567.20752,1545.280029,538.9999811,0.020018952874640707,0.41364606157328054,1314.432129,1010.492493,461.6958008,2342.588379,0.45682383646653446,2332.233887,1157.894043,1782.828003,369.1130066,0
2000,Bronx County,36005022200,33117.09258,0.16924398625429554,0.7646048109965635,0.11044973544973545,0.10945767195767196,0.6474867724867724,3024,0.07828894269572235,1164,1038,681.3831461,0.10251322751322751,0.34424603174603174,1112,845,186,652,0.21182586094866795,1064,620,870,359,0
2000,Bronx County,36005022300,19676.99988,0.008277130637833205,0.9625996130587507,0.01156785736510343,0.27205122555372335,0.6922123449037667,5559.999713,0.15490483065783367,1873.240967,1858.884399,486.0000101,0.04647799944949386,0.3896921922377085,1358.702637,1196.186646,587.4694824,2236.174316,0.4041934972439526,2225.837402,1039.41333,1934.68689,492.1420898,0
2000,Bronx County,36005022401,30278,0.09817549956559514,0.8740225890529973,0.28461833525124663,0.12197928653624857,0.5032604526275413,2607,0.11341134113411341,1151,1139,659,0.09934790947449175,0.42692750287687,1100,736,162,640,0.2513747054202671,848,420,559,434,0
2000,Bronx County,36005022403,30982.00035,0.07948804315320611,0.889188249174362,0.30686122338331745,0.14087273864198285,0.45054018111712896,3187.000055,0.15991062671078934,1327.655884,1327.655884,659.9999997,0.1268415856993137,0.3537252872749009,1299.931152,884.5076904,192.7314453,684.62146,0.21557308069180228,1230.619385,768.2427368,846.9451294,455.6690063,0
2000,Bronx County,36005022404,30981.99901,0.07948804180101555,0.8891883111481701,0.30686123777228064,0.14087274446268505,0.4505401896612158,3940.000157,0.1599106367258069,1641.344238,1641.344238,659.9999806,0.12684159136697212,0.3537252681383586,1607.06897,1093.492432,238.2685699,846.3786011,0.21557307975586112,1521.380737,949.7573242,1047.054932,563.3309937,0
2000,Bronx County,36005022500,20393,0.03453379378391712,0.9274790330537741,0.011261911637308691,0.3663008951775917,0.6091539127923765,6926,0.2546174142480211,2027,1998,577,0.029598613918567714,0.3635576090095293,1921,1284,651,3164,0.4830534351145038,2671,1423,2567,481,1
2000,Bronx County,36005022701,19219,0.08773678963110668,0.8713858424725822,0.012516469038208168,0.38504611330698285,0.5928853754940712,3036,0.1623578076525336,1003,955,516,0.025362318840579712,0.4015151515151515,863,671,317,1308,0.4294156270518713,1079,508,1128,239,2
2000,Bronx County,36005022702,19926.05841,0.01429687892601737,0.9565268198556925,0.011719564318594484,0.30260679256751877,0.6268804595859881,1963.999999,0.2979937701240161,633.8285446,631.2696457,571.58674,0.01925240370124868,0.3914012910852349,496.1763992,436.7511368,211.1550179,773.8958588,0.3927525967662774,842.4579315,435.5026741,702.3098373,124.9410019,0
2000,Bronx County,36005022703,29063,0.007518796992481203,0.9473684210526315,0.014511041009463722,0.2561514195583596,0.5968454258675079,1585,0.1092814371257485,532,528,577,0.11798107255520504,0.3924290220820189,476,392,147,358,0.22860791826309068,698,380,534,112,0
2000,Bronx County,36005022800,32871.30303,0.07331343994712892,0.8784087128539287,0.3374512196600787,0.11926073155692678,0.3928946943473013,5782.484049,0.07695724357618794,2488.086886,2444.92559,648.9871751,0.17162144368934687,0.36113857527391513,2180.843947,1521.42179,334.348478,1088.525338,0.18823659532209583,2494.204373,1361.300321,1498.612956,943.5794692,0
