Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles
3-01172-0001,35 EASTERN PARKWAY,PROSPECT HEIGHTS,D4    -ELEVATOR,       70,1961,"35,160","      1,245,367",     35.42,"        323,824",9.21,"        921,544","      7,381,000",    209.93,3-01179-0071,95 EASTERN PARKWAY,PROSPECT HEIGHTS,D1    -ELEVATOR,       45,1925,"45,756","980,094",     21.42,"297,414",6.50,"682,680","5,258,000",    114.91,0.12,3-01128-0009,670 PACIFIC STREET,PROSPECT HEIGHTS,D1    -ELEVATOR,       87,2014,"    83,828","3,343,899",     39.89,"915,402",10.92," 2,428,497","19,465,000",    232.20,0.66,3-01029-0020,312 12 STREET,PARK SLOPE SOUTH,C1    -WALK-UP,       20,1914,"    14,644","518,690",     35.42,"207,505",14.17,"311,185","2,492,000",    170.17,1.12
3-01172-0019,274 ST JOHNS PLACE,PROSPECT HEIGHTS,C6    -WALK-UP,       16,1912,"12,628","        418,492",     33.14,"        140,550",11.13,"        277,942","      2,222,000",    175.96,3-01173-0076,383 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1912,"14,996","501,466",     33.44,"126,566",8.44,"374,900","2,997,000",    199.85,0.16,3-01172-0029,310 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       13,1920,"    12,660","415,881",     32.85,"174,961",13.82,"240,920","1,927,000",    152.21,0.05,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
3-01172-0021,280 ST JOHNS PLACE,PROSPECT HEIGHTS,C6    -WALK-UP,       15,1910,"12,628","        422,280",     33.44,"        135,120",10.70,"        287,161","      2,296,000",    181.82,3-01179-0011,292 LINCOLN PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       21,1923,"19,004","606,798",     31.93,"290,571",15.29,"316,227","2,556,000",    134.50,0.1,3-01152-0092,239 PROSPECT PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       12,1931,"     8,580","352,552",     41.09,"69,069",8.05,"283,483","2,272,000",    264.80,0.28,3-01173-0076,383 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1912,"    14,996","501,466",     33.44,"126,566",8.44,"374,900","2,997,000",    199.85,0.15
3-01173-0038,426 STERLING PLACE,PROSPECT HEIGHTS,C6    -WALK-UP,       16,1910,"15,000","        557,850",     37.19,"        167,400",11.16,"        390,450","      3,130,000",    208.67,3-01158-0016,170 PROSPECT PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1931,"16,124","551,118",     34.18,"110,288",6.84,"440,830","3,528,000",    218.80,0.44,3-01131-0003,41 UNDERHILL AVENUE,PROSPECT HEIGHTS,C1    -WALK-UP,       12,1931,"     7,237","310,250",     42.87,"138,444",19.13,"171,806","1,376,000",    190.13,0.36,3-01169-0009,381 FLATBUSH AVENUE,PROSPECT HEIGHTS,C7    -WALK-UP,       50,1924,"    35,700","1,327,683",     37.19,"558,348",15.64,"769,335","6,164,000",    172.66,0.39
3-01173-0040,430 STERLING PLACE,PROSPECT HEIGHTS,C6    -WALK-UP,       16,1910,"15,000","        557,850",     37.19,"        167,400",11.16,"        390,450","      3,130,000",    208.67,3-01131-0003,41 UNDERHILL AVENUE,PROSPECT HEIGHTS,C1    -WALK-UP,       12,1931,"7,237","310,250",     42.87,"138,444",19.13,"171,806","1,376,000",    190.13,0.36,3-01173-0078,369 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1909,"    13,385","422,297",     31.55,"177,619",13.27,"244,678","1,953,000",    145.91,0.07,3-01169-0009,381 FLATBUSH AVENUE,PROSPECT HEIGHTS,C7    -WALK-UP,       50,1924,"    35,700","1,327,683",     37.19,"558,348",15.64,"769,335","6,164,000",    172.66,0.39
3-01173-0041,436 STERLING PLACE,PROSPECT HEIGHTS,C6    -WALK-UP,       20,1911,"16,984","        646,071",     38.04,"        245,589",14.46,"        400,483","      3,211,000",    189.06,3-01176-0042,446 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       32,1921,"28,088","703,324",     25.04,"182,853",6.51,"520,471","4,087,000",    145.51,0.07,3-01165-0054,166 UNDERHILL AVENUE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1901,"     8,496","400,077",     47.09,"168,306",19.81,"231,771","1,853,000",    218.10,0.17,3-00869-0059,411 17 STREET,PARK SLOPE SOUTH,C1    -WALK-UP,       12,1931,"     8,384","318,927",     38.04,"134,144",16.00,"184,783","1,481,000",    176.65,1.48
3-01173-0048,786 WASHINGTON AVENUE,PROSPECT HEIGHTS,C6    -WALK-UP,       16,1910,"8,620","        326,784",     37.91,"        114,387",13.27,"        212,397","      1,703,000",    197.56,3-01173-0060,417 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       28,1922,"29,600","563,288",     19.03,"251,304",8.49,"311,984","2,912,000",     98.38,0.03,3-01136-0059,547 BERGEN STREET,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1931,"     7,996","321,599",     40.22,"129,135",16.15,"192,464","1,543,000",    192.97,0.61,3-01152-0078,269 PROSPECT PLACE,PROSPECT HEIGHTS,D1    -ELEVATOR,       29,1910,"    15,384","583,207",     37.91,"174,916",11.37,"408,291","3,495,000",    227.18,0.31
3-01173-0063,415 ST JOHNS PLACE,PROSPECT HEIGHTS,C6    -WALK-UP,       15,1912,"15,612","        442,288",     28.33,"        158,462",10.15,"        283,826","      2,252,000",    144.25,3-01173-0078,369 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1909,"13,385","361,261",     26.99,"177,753",13.28,"183,508","1,953,000",    145.91,0.07,3-01158-0016,170 PROSPECT PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1931,"    16,124","456,793",     28.33,"163,659",10.15,"293,134","3,528,000",    218.80,0.46,3-01164-0082,191 STERLING PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       24,1910,"    15,528","469,722",     30.25,"215,994",13.91,"253,728","3,394,000",    218.57,0.42
3-01173-0080,365 ST JOHNS PLACE,PROSPECT HEIGHTS,C6    -WALK-UP,       16,1909,"13,385","        447,594",     33.44,"        147,770",11.04,"        299,824","      2,398,000",    179.16,3-01176-0042,446 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       32,1921,"28,088","703,324",     25.04,"182,853",6.51,"520,471","4,087,000",    145.51,0.12,3-01173-0076,383 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1912,"    14,996","501,466",     33.44,"126,566",8.44,"374,900","2,997,000",    199.85,0.02,3-01172-0028,304 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       13,1920,"    12,285","415,847",     33.85,"174,938",14.24,"240,909","1,928,000",    156.94,0.11
3-01175-0021,572 STERLING PLACE,CROWN HEIGHTS,C6    -WALK-UP,       16,1915,"11,584","        219,169",     18.92,"         96,379",8.32,"        122,790","        926,000",     79.94,3-01243-0013,1014 PARK PLACE,CROWN HEIGHTS,C1    -WALK-UP,       16,1910,"20,000","275,600",     13.78,"132,000",6.60,"143,600","1,002,000",     50.10,0.82,3-05042-0047,146 FENIMORE STREET,FLATBUSH-LEFFERTS GARDEN,C1    -WALK-UP,       17,1910,"    16,052","431,959",     26.91,"192,624",12.00,"239,335","1,891,000",    117.80,1.08,3-01399-0039,1370 EASTERN PARKWAY,CROWN HEIGHTS,D1    -ELEVATOR,       34,1923,"    31,380","593,710",     18.92,"293,403",9.35,"300,307","2,500,000",     79.67,1.96
3-01176-0025,388 ST JOHNS PLACE,PROSPECT HEIGHTS,C6    -WALK-UP,       16,1915,"9,688","        338,499",     34.94,"        152,586",15.75,"        185,913","      1,489,000",    153.70,3-01842-0017,22 HALSEY STREET,BEDFORD STUYVESANT,C1    -WALK-UP,       16,1900,"12,596","433,302",     34.40,"213,250",16.93,"220,052","388,000",     30.80,0.84,3-01982-0067,82 DOWNING STREET,CLINTON HILL,C1    -WALK-UP,       17,1900,"    14,284","499,083",     34.94,"224,973",15.75,"274,110","1,924,000",    134.70,0.69,3-01172-0029,310 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       13,1920,"    12,660","462,723",     36.55,"232,691",18.38,"230,032","1,927,000",    152.21,0.12
3-01176-0032,408 ST JOHNS PLACE,PROSPECT HEIGHTS,D4    -ELEVATOR,       36,1924,"41,800","      1,084,292",     25.94,"        281,732",6.74,"        802,560","      6,320,000",    151.20,3-01158-0037,214 PROSPECT PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       20,1931,"34,896","924,744",     26.50,"412,471",11.82,"512,273","4,636,000",    132.85,0.39,3-01173-0088,345 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       20,1909,"    18,594","471,730",     25.37,"167,904",9.03,"303,826","2,390,000",    128.54,0.11,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
3-01176-0036,418 ST JOHNS PLACE,PROSPECT HEIGHTS,D4    -ELEVATOR,       36,1924,"41,600","      1,102,400",     26.50,"        314,080",7.55,"        788,320","      6,223,000",    149.59,3-01128-0009,670 PACIFIC STREET,PROSPECT HEIGHTS,D1    -ELEVATOR,       87,2014,"83,828","3,343,899",     39.89,"915,402",10.92,"2,428,497","19,465,000",    232.20,0.75,3-01158-0023,186 PROSPECT PLACE,PROSPECT HEIGHTS,D1    -ELEVATOR,       36,1931,"    33,960","622,826",     18.34,"376,277",11.08,"246,550","1,850,000",     54.48,0.45,3-01158-0037,214 PROSPECT PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       20,1931,"    34,896","924,744",     26.50,"412,471",11.82,"512,273","4,636,000",    132.85,0.4
3-01176-0047,375 LINCOLN PLACE,PROSPECT HEIGHTS,C6    -WALK-UP,       39,1921,"36,352","      1,194,163",     32.85,"        406,052",11.17,"        788,111","      6,302,000",    173.36,3-01131-0003,41 UNDERHILL AVENUE,PROSPECT HEIGHTS,C1    -WALK-UP,       12,1931,"7,237","310,250",     42.87,"138,444",19.13,"171,806","1,376,000",    190.13,0.46,3-01173-0078,369 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1909,"    13,385","422,297",     31.55,"177,619",13.27,"244,678","1,953,000",    145.91,0.13,3-01172-0029,310 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       13,1920,"    12,660","415,881",     32.85,"174,961",13.82,"240,920","1,927,000",    152.21,0.2
3-01179-0017,77 EASTERN PARKWAY,PROSPECT HEIGHTS,C6    -WALK-UP,       40,1921,"30,610","        896,567",     29.29,"        179,375",5.86,"        717,192","      5,703,000",    186.31,3-01179-0011,292 LINCOLN PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       21,1923,"19,004","606,798",     31.93,"290,571",15.29,"316,227","2,556,000",    134.50,0.02,3-01176-0015,356 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       40,1914,"    35,592","891,580",     25.05,"397,563",11.17,"494,017","3,877,000",    108.93,0.06,3-01023-0069,307 12 STREET,PARK SLOPE SOUTH,C1    -WALK-UP,       25,1912,"    17,370","508,767",     29.29,"237,448",13.67,"271,319","2,437,000",    140.30,1.17
3-01179-0027,338 LINCOLN PLACE,PROSPECT HEIGHTS,C6    -WALK-UP,       59,1922,"74,684","      1,725,947",     23.11,"        638,548",8.55,"      1,087,399","      8,458,000",    113.25,3-01136-0059,547 BERGEN STREET,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1931,"7,996","321,599",     40.22,"129,135",16.15,"192,464","1,543,000",    192.97,0.63,3-01172-0025,292 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1925,"    12,628","291,833",     23.11,"130,195",10.31,"161,638","1,474,000",    116.72,0.17,3-01176-0062,345 LINCOLN PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       16,1916,"    14,652","313,406",     21.39,"139,780",9.54,"173,626","1,337,000",     91.25,0.03
3-01179-0047,135 EASTERN PARKWAY,PROSPECT HEIGHTS,D4    -ELEVATOR,      186,1926,"220,000","      6,806,800",     30.94,"      2,450,800",11.14,"      4,356,000","     34,751,000",    157.96,3-01179-0071,95 EASTERN PARKWAY,PROSPECT HEIGHTS,D1    -ELEVATOR,       45,1925,"45,756","980,094",     21.42,"297,414",6.50,"682,680","5,258,000",    114.91,0.07,3-01172-0029,310 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       13,1920,"    12,660","415,881",     32.85,"174,961",13.82,"240,920","1,927,000",    152.21,0.19,3-01028-0066,227 13 STREET,PARK SLOPE SOUTH,C1    -WALK-UP,       25,1914,"    23,500","727,090",     30.94,"215,260",9.16,"511,830","4,082,000",    173.70,1.38
3-01179-0061,125 EASTERN PARKWAY,PROSPECT HEIGHTS,D4    -ELEVATOR,       51,1923,"50,622","      1,422,478",     28.10,"        426,743",8.43,"        995,735","      7,895,000",    155.96,3-01179-0116,171 EASTERN PARKWAY,PROSPECT HEIGHTS,D1    -ELEVATOR,       23,1929,"12,266","381,227",     31.08,"170,375",13.89,"210,853","1,682,000",    137.13,0.07,3-01179-0071,95 EASTERN PARKWAY,PROSPECT HEIGHTS,D1    -ELEVATOR,       45,1925,"    45,756","980,094",     21.42,"297,414",6.50,"682,680","5,258,000",    114.91,0.04,3-01041-0011,204 14 STREET,PARK SLOPE SOUTH,C1    -WALK-UP,       20,1915,"    15,140","425,434",     28.10,"122,483",8.09,"302,951","2,402,000",    158.65,1.43
3-01179-0066,115 EASTERN PARKWAY,PROSPECT HEIGHTS,D4    -ELEVATOR,       46,1922,"42,798","      1,366,540",     31.93,"        546,530",12.77,"        820,010","      6,546,000",    152.95,3-01179-0117,163 EASTERN PARKWAY,PROSPECT HEIGHTS,D1    -ELEVATOR,       37,1916,"45,114","823,331",     18.25,"381,213",8.45,"442,117","3,311,000",     73.39,0.08,3-01179-0011,292 LINCOLN PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       21,1923,"    19,004","606,798",     31.93,"290,571",15.29,"316,227","2,556,000",    134.50,0.08,3-01029-0020,312 12 STREET,PARK SLOPE SOUTH,C1    -WALK-UP,       20,1914,"    14,644","518,690",     35.42,"207,505",14.17,"311,185","2,492,000",    170.17,1.22
3-01179-0085,61 EASTERN PARKWAY,PROSPECT HEIGHTS,D4    -ELEVATOR,       40,1930,"46,757","      1,186,225",     25.37,"        450,737",9.64,"        735,488","      5,784,000",    123.70,3-01179-0071,95 EASTERN PARKWAY,PROSPECT HEIGHTS,D1    -ELEVATOR,       45,1925,"45,756","980,094",     21.42,"297,414",6.50,"682,680","5,258,000",    114.91,0.05,3-01128-0009,670 PACIFIC STREET,PROSPECT HEIGHTS,D1    -ELEVATOR,       87,2014,"    83,828","3,343,899",     39.89,"915,402",10.92," 2,428,497","19,465,000",    232.20,0.71,3-01173-0088,345 ST JOHNS PLACE,PROSPECT HEIGHTS,C1    -WALK-UP,       20,1909,"    18,594","471,730",     25.37,"167,904",9.03,"303,826","2,390,000",    128.54,0.1
